Koordinatensystem : Lambert konform konisch
Rechtswert        : 4253500 Meter
Hochwert          : 2702500 Meter
Hoehenlage        : 122 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4253500 2702500  7 13 14  19.0  999 251  3.5 3  7.3  56  604  207 334 -402  2
4253500 2702500  7 13 15  16.7  998 286  3.4 4  6.9  53  206  311 330 -398  2
4253500 2702500  7 13 16  13.3  999 261  1.2 7  7.1  66    0   73 334 -403  2
4253500 2702500  7 13 17  13.8  999 223  3.0 7  7.8  79    0  119 339 -411  2
4253500 2702500  7 13 18  15.9 1000 240  2.9 5  7.5  70   88  158 337 -410  2
4253500 2702500  7 13 19  16.0 1000 269  2.0 3  7.2  63   80   98 327 -407  2
4253500 2702500  7 13 20  15.4 1000 305  2.5 5  7.2  64    9   37 326 -401  2
4253500 2702500  7 13 21  14.7 1001 238  2.2 4  7.1  66    0    0 328 -393  2
4253500 2702500  7 13 22  13.8 1000 211  1.9 3  7.1  69    0    0 318 -386  2
4253500 2702500  7 13 23  13.4 1001 231  1.2 2  7.3  74    0    0 308 -384  2
4253500 2702500  7 13 24  12.5 1001 222  0.2 2  7.1  75    0    0 301 -383  2
4253500 2702500  7 14  1  12.4 1001 199  0.5 2  7.0  77    0    0 298 -381  2
4253500 2702500  7 14  2  12.2 1001 164  1.0 2  7.1  79    0    0 296 -378  2
4253500 2702500  7 14  3  12.4 1000 169  1.5 3  7.1  79    0    0 297 -376  2
4253500 2702500  7 14  4  12.2 1000 105  1.8 5  7.1  78    0    0 307 -373  2
4253500 2702500  7 14  5  12.1  999 129  2.1 6  7.1  79    0    4 322 -373  2
4253500 2702500  7 14  6  13.1  999 108  1.5 6  7.3  79    0   30 329 -375  2
4253500 2702500  7 14  7  14.2  998 144  1.8 8  7.5  76    0   70 343 -381  2
4253500 2702500  7 14  8  14.6  999 175  0.8 7  7.7  74    0   71 352 -389  2
4253500 2702500  7 14  9  14.2  998 169  2.5 7  8.0  77    0   98 348 -394  2
4253500 2702500  7 14 10  14.4  998 155  2.5 7  8.5  82   13  257 348 -397  2
4253500 2702500  7 14 11  15.6  998 159  1.9 7  9.0  83   21  292 352 -400  2
4253500 2702500  7 14 12  16.4  997 162  3.1 8  9.0  78    0  210 361 -401  2
4253500 2702500  7 14 13  15.8  997 194  4.0 8  9.0  77    0  210 370 -403  2
4253500 2702500  7 14 14  15.8  996 177  3.9 5  9.3  81   55  321 354 -406  2
4253500 2702500  7 14 15  17.3  995 173  4.9 4  9.3  77  219  333 338 -408  2
4253500 2702500  7 14 16  17.8  995 191  3.8 6  9.0  70   58  265 347 -407  2
4253500 2702500  7 14 17  18.3  994 193  4.5 5  8.7  66  118  233 356 -407  2
4253500 2702500  7 14 18  19.2  993 236  4.2 6  8.4  61  123  166 360 -407  2
4253500 2702500  7 14 19  18.7  993 214  2.9 6  8.5  61   10   88 366 -405  2
4253500 2702500  7 14 20  17.9  993 202  2.2 7  8.7  64    6   36 368 -401  2
4253500 2702500  7 14 21  16.6  993 138  2.1 5  8.6  68    0    0 357 -397  2
4253500 2702500  7 14 22  16.5  993 168  2.4 5  8.7  72    0    0 345 -394  2
4253500 2702500  7 14 23  16.6  992 171  2.5 6  8.8  74    0    0 350 -392  2
4253500 2702500  7 14 24  16.9  992 191  2.5 7  8.8  72    0    0 361 -391  2
4253500 2702500  7 15  1  16.8  992 172  2.9 8  8.8  72    0    0 372 -390  2
4253500 2702500  7 15  2  16.5  991 148  2.6 8  9.0  74    0    0 376 -389  2
4253500 2702500  7 15  3  16.0  991 146  2.3 8  9.2  78    0    0 375 -388  2
4253500 2702500  7 15  4  15.4  991 212  2.0 8  9.6  84    0    0 375 -387  2
4253500 2702500  7 15  5  15.5  990 189  1.8 7  9.9  88    0    3 371 -388  2
4253500 2702500  7 15  6  16.0  989 117  2.1 8 10.0  87    0   15 373 -389  2
4253500 2702500  7 15  7  16.6  989 156  3.3 7 10.2  86    0   67 375 -391  2
4253500 2702500  7 15  8  17.2  988 163  3.2 7 10.4  84    5  143 373 -393  2
4253500 2702500  7 15  9  18.9  988 224  4.5 4 10.4  78  212  223 365 -400  2
4253500 2702500  7 15 10  20.6  988 231  6.3 4  9.9  67  642   75 359 -413  2
4253500 2702500  7 15 11  20.9  988 254  4.8 7  9.0  57  132  326 372 -424  2
4253500 2702500  7 15 12  18.8  988 266  5.4 8  9.1  61    3  245 384 -428  2
4253500 2702500  7 15 13  20.9  989 271  3.8 6  9.8  66  121  338 380 -435  2
4253500 2702500  7 15 14  18.7  990 284  6.5 7  9.4  64   43  302 374 -446  2
4253500 2702500  7 15 15  19.5  991 271  4.1 5  8.8  62  109  291 366 -444  2
4253500 2702500  7 15 16  17.9  991 246  3.1 5  9.6  69   25  232 358 -443  2
4253500 2702500  7 15 17  18.5  992 260  4.1 4  9.2  68  152  207 351 -444  2
4253500 2702500  7 15 18  19.4  993 257  2.6 4  8.2  59  132  145 346 -437  2
4253500 2702500  7 15 19  18.2  993 207  3.6 3  8.2  59   41   94 340 -426  2
4253500 2702500  7 15 20  17.7  994 204  3.3 3  8.0  61    4   32 332 -413  2
4253500 2702500  7 15 21  16.3  995 240  1.9 2  8.1  65    0    0 323 -401  2
4253500 2702500  7 15 22  15.1  995 211  1.6 1  8.1  71    0    0 309 -394  2
4253500 2702500  7 15 23  14.8  995 209  1.8 1  8.1  74    0    0 303 -392  2
4253500 2702500  7 15 24  15.2  996 203  3.4 2  8.1  75    0    0 308 -390  2
4253500 2702500  7 16  1  15.2  996 204  2.3 1  8.0  73    0    0 307 -389  2
4253500 2702500  7 16  2  15.7  996 206  1.1 2  8.0  71    0    0 307 -388  2
4253500 2702500  7 16  3  14.8  996 187  2.0 3  7.9  72    0    0 313 -387  2
4253500 2702500  7 16  4  15.0  996 214  2.2 4  7.8  72    0    0 321 -386  2
4253500 2702500  7 16  5  14.8  996 229  2.0 4  7.7  72    0   11 325 -386  2
4253500 2702500  7 16  6  15.9  997 213  2.2 3  7.9  72   10   49 321 -387  2
4253500 2702500  7 16  7  17.6  997 227  2.4 4  8.3  68  150  100 325 -390  2
4253500 2702500  7 16  8  17.9  997 247  2.6 3  8.4  65  330  113 329 -396  2
4253500 2702500  7 16  9  19.0  997 265  3.4 2  8.3  61  400  160 323 -402  2
4253500 2702500  7 16 10  19.3  997 250  3.5 5  8.3  59  205  307 337 -415  2
4253500 2702500  7 16 11  19.8  997 246  3.7 6  8.2  57  103  343 358 -433  2
4253500 2702500  7 16 12  20.8  997 273  4.3 5  8.1  54  270  359 360 -439  2
4253500 2702500  7 16 13  20.5  998 276  4.3 5  8.0  52  218  368 357 -443  2
4253500 2702500  7 16 14  20.0  997 261  2.7 4  7.9  52  385  314 351 -451  2
4253500 2702500  7 16 15  20.0  997 291  1.1 4  7.9  53  276  311 345 -455  2
4253500 2702500  7 16 16  17.9  998 266  4.5 8  7.8  56    0  108 353 -450  2
4253500 2702500  7 16 17  19.0  998 282  2.3 5  7.9  59   56  215 355 -440  2
4253500 2702500  7 16 18  17.3  999 284  1.4 5  7.9  60  110  163 343 -435  2
4253500 2702500  7 16 19  17.3 1000 243  1.0 7  8.1  65    0   37 348 -424  2
4253500 2702500  7 16 20  15.9 1000 254  2.2 7  8.5  71    0   24 354 -410  2
4253500 2702500  7 16 21  15.3 1001 220  0.7 7  8.7  77    0    0 352 -400  2
4253500 2702500  7 16 22  15.7 1002 262  0.9 7  8.7  78    0    0 351 -396  2
4253500 2702500  7 16 23  15.1 1002 244  0.3 7  8.7  79    0    0 351 -394  2
4253500 2702500  7 16 24  14.8 1002 251  0.5 7  8.5  79    0    0 348 -392  2
4253500 2702500  7 17  1  14.2 1002 245  0.5 6  8.2  79    0    0 342 -390  2
4253500 2702500  7 17  2  14.3 1003 242  0.8 5  8.2  80    0    0 332 -387  2
4253500 2702500  7 17  3  13.8 1003 247  1.3 5  8.2  81    0    0 325 -382  2
4253500 2702500  7 17  4  14.2 1004 255  1.4 5  8.2  82    0    0 324 -376  2
4253500 2702500  7 17  5  14.0 1004 278  1.3 5  8.3  82    0    1 323 -372  2
4253500 2702500  7 17  6  14.4 1005 276  1.0 6  8.4  82    0   10 328 -374  2
4253500 2702500  7 17  7  14.7 1006 273  1.2 7  8.5  81    0   36 339 -381  2
4253500 2702500  7 17  8  14.0 1006 295  1.8 8  8.4  81    0   60 347 -390  2
4253500 2702500  7 17  9  13.6 1007 274  1.6 8  8.3  83    0  133 348 -397  2
4253500 2702500  7 17 10  15.4 1007 264  2.7 7  8.3  80   74  298 346 -402  2
4253500 2702500  7 17 11  17.4 1007 260  3.1 6  7.8  67  223  330 345 -412  2
4253500 2702500  7 17 12  17.8 1008 270  3.9 5  7.3  57  183  353 342 -417  2
4253500 2702500  7 17 13  18.7 1008 269  4.0 4  6.9  52  249  348 338 -423  2
4253500 2702500  7 17 14  19.3 1008 247  5.2 4  6.6  48  343  309 337 -430  2
4253500 2702500  7 17 15  19.0 1008 255  6.0 4  6.5  47  445  234 337 -431  2
4253500 2702500  7 17 16  17.6 1007 261  3.9 3  6.8  52  303  236 331 -432  2
4253500 2702500  7 17 17  18.8 1007 268  3.5 5  7.0  54  106  218 334 -428  2
4253500 2702500  7 17 18  17.9 1007 284  4.0 5  6.8  52   93  157 341 -425  2
4253500 2702500  7 17 19  17.5 1007 273  2.7 7  6.8  54   10   86 347 -419  2
4253500 2702500  7 17 20  16.7 1007 250  0.7 5  7.0  57    0   25 346 -411  2
4253500 2702500  7 17 21  16.2 1006 209  1.3 6  7.0  59    0    0 341 -406  2
4253500 2702500  7 17 22  16.1 1007 233  2.1 7  7.0  60    0    0 348 -403  2
4253500 2702500  7 17 23  15.8 1007 281  3.0 8  7.2  63    0    0 357 -399  2
4253500 2702500  7 17 24  14.6 1007 288  3.0 8  7.7  71    0    0 362 -396  2
4253500 2702500  7 18  1  14.3 1006 229  2.0 8  8.1  78    0    0 361 -393  2
4253500 2702500  7 18  2  14.0 1006 176  1.0 8  8.3  82    0    0 362 -391  2
4253500 2702500  7 18  3  13.8 1004 204  2.0 8  8.5  85    0    0 362 -390  2
4253500 2702500  7 18  4  13.9 1003 219  2.3 8  8.6  86    0    0 364 -392  2
4253500 2702500  7 18  5  13.9 1002 228  2.1 8  8.7  87    0    2 365 -395  2
4253500 2702500  7 18  6  14.2 1002 244  2.9 8  8.9  87    0   16 366 -396  2
4253500 2702500  7 18  7  14.7 1002 254  2.4 8  9.0  87    0   65 369 -395  2
4253500 2702500  7 18  8  14.6 1002 260  3.1 6  9.1  87    5  134 359 -393  2
4253500 2702500  7 18  9  15.1 1002 269  2.9 6  9.4  88   25  201 351 -390  2
4253500 2702500  7 18 10  15.0 1003 292  2.8 4  9.6  89  232  194 343 -390  2
4253500 2702500  7 18 11  16.6 1003 289  4.0 6  9.9  87   71  275 346 -395  2
4253500 2702500  7 18 12  18.3 1003 304  4.0 6  9.6  76   21  272 361 -407  2
4253500 2702500  7 18 13  18.9 1004 301  3.3 6  9.1  67   33  282 363 -426  2
4253500 2702500  7 18 14  19.9 1004 292  4.2 6  8.8  62    1  228 365 -436  2
4253500 2702500  7 18 15  20.7 1004 301  4.4 6  8.3  55   71  250 366 -435  2
4253500 2702500  7 18 16  21.7 1004 292  5.3 4  8.2  52  157  189 360 -437  2
4253500 2702500  7 18 17  20.9 1004 311  3.8 3  8.4  52  286   81 348 -433  2
4253500 2702500  7 18 18  17.8 1004 277  3.7 5  8.9  62   53  126 346 -425  2
4253500 2702500  7 18 19  17.7 1004 257  1.9 7  9.2  72    0   63 359 -418  2
4253500 2702500  7 18 20  17.3 1005 275  3.2 7  8.9  71    0   20 367 -413  2
4253500 2702500  7 18 21  16.8 1005 249  1.6 6  8.8  72    0    0 360 -409  2
4253500 2702500  7 18 22  16.3 1006 261  2.0 6  9.1  76    0    0 355 -405  2
4253500 2702500  7 18 23  16.4 1006 259  1.3 7  9.2  78    0    0 359 -403  2
4253500 2702500  7 18 24  16.5 1006 255  1.7 7  9.2  78    0    0 365 -400  2
4253500 2702500  7 19  1  16.4 1006 264  3.0 6  9.4  80    0    0 362 -398  2
4253500 2702500  7 19  2  16.3 1006 267  2.6 7  9.6  82    0    0 362 -396  2
4253500 2702500  7 19  3  16.4 1006 265  2.3 8  9.6  82    0    0 372 -395  2
4253500 2702500  7 19  4  16.2 1005 267  2.4 8  9.5  82    0    0 377 -395  2
4253500 2702500  7 19  5  16.2 1005 269  2.5 8  9.5  82    1   11 378 -394  2
4253500 2702500  7 19  6  16.3 1005 252  2.8 8  9.4  80    0   23 378 -393  2
4253500 2702500  7 19  7  16.8 1004 244  3.0 7  9.4  79    0   43 374 -392  2
4253500 2702500  7 19  8  16.5 1004 240  3.5 7  9.5  79    0   85 369 -390  2
4253500 2702500  7 19  9  16.5 1004 220  2.7 6  9.7  82    8  206 363 -392  2
4253500 2702500  7 19 10  16.0 1003 251  3.1 7 10.2  87    8  251 364 -396  2
4253500 2702500  7 19 11  17.2 1003 237  3.7 7 10.3  86    0  227 371 -401  2
4253500 2702500  7 19 12  19.0 1002 252  3.3 6 10.5  80   26  324 372 -411  2
4253500 2702500  7 19 13  19.6 1002 258  4.3 5 10.6  75   89  375 368 -421  2
4253500 2702500  7 19 14  19.4 1001 256  3.6 5 10.5  73  140  372 364 -427  2
4253500 2702500  7 19 15  20.7 1001 267  2.1 4 10.5  71  240  341 362 -427  2
4253500 2702500  7 19 16  22.4 1000 227  3.5 5 10.4  64  166  298 365 -426  2
4253500 2702500  7 19 17  23.1  999 250  3.5 5 10.4  59  168  237 371 -434  2
4253500 2702500  7 19 18  22.6  998 271  5.5 7 10.0  56   36  164 375 -439  2
4253500 2702500  7 19 19  21.9  997 225  2.2 7  9.7  57    4   79 377 -434  2
4253500 2702500  7 19 20  20.8  997 221  2.2 6  9.9  62    0   24 373 -425  2
4253500 2702500  7 19 21  20.0  996 210  1.7 6  9.9  65    0    0 368 -416  2
4253500 2702500  7 19 22  19.4  996 207  1.9 6  9.9  68    0    0 367 -410  2
4253500 2702500  7 19 23  18.4  996 214  2.1 6  9.9  73    0    0 369 -410  2
4253500 2702500  7 19 24  17.5  995 226  2.2 7  9.9  78    0    0 371 -412  2
4253500 2702500  7 20  1  16.6 1004 241  2.1 7  9.9  84    0    0 376 -402  2
4253500 2702500  7 20  2  15.8 1004 255  2.0 7  9.9  88    0    0 376 -402  2
4253500 2702500  7 20  3  15.2 1004 268  1.9 7  9.9  91    0    0 376 -402  2
4253500 2702500  7 20  4  15.1 1004 272  1.8 8  9.9  91    0    0 371 -403  2
4253500 2702500  7 20  5  15.1 1003 273  1.9 8  9.9  91    0    0 375 -403  2
4253500 2702500  7 20  6  15.2 1003 275  1.8 8  9.9  91    0    9 380 -402  2
4253500 2702500  7 20  7  15.0 1003 288  2.3 8  9.7  90    0   56 379 -403  2
4253500 2702500  7 20  8  15.3 1003 276  2.4 7  9.6  88    9  154 373 -404  2
4253500 2702500  7 20  9  16.1 1004 279  2.4 6  9.5  84   47  256 365 -405  2
4253500 2702500  7 20 10  16.6 1004 282  2.1 7  9.7  82    9  254 368 -406  2
4253500 2702500  7 20 11  16.8 1004 293  2.3 7  9.7  80   10  291 373 -406  2
4253500 2702500  7 20 12  17.2 1004 288  1.4 8  9.5  78    0  243 378 -409  2
4253500 2702500  7 20 13  17.3 1004 274  1.7 8  9.6  77    0  213 382 -417  2
4253500 2702500  7 20 14  19.1 1003 265  1.0 5  9.7  73  211  395 375 -425  2
4253500 2702500  7 20 15  20.5 1003 242  0.8 4  9.5  65  340  334 366 -426  2
4253500 2702500  7 20 16  20.6 1002 251  0.6 5  9.2  60  206  311 367 -426  2
4253500 2702500  7 20 17  21.4 1002  53  1.1 7  9.1  58  120  252 378 -430  2
4253500 2702500  7 20 18  21.1 1002  90  1.2 6  9.0  56   70  175 381 -432  2
4253500 2702500  7 20 19  21.5 1001 338  0.9 5  9.0  56   22   99 373 -429  2
4253500 2702500  7 20 20  20.1 1001  97  1.3 5  9.1  58    0   27 368 -421  2
4253500 2702500  7 20 21  18.4 1001  76  2.2 3  9.4  66    0    0 356 -413  2
4253500 2702500  7 20 22  17.7 1001 124  2.5 2  9.8  75    0    0 342 -409  2
4253500 2702500  7 20 23  16.3 1001 137  1.0 1 10.0  81    0    0 332 -406  2
4253500 2702500  7 20 24  16.1 1001 137  1.6 0  9.9  85    0    0 324 -404  2
4253500 2702500  7 21  1  15.6 1001 141  1.6 0  9.8  86    0    0 319 -400  2
4253500 2702500  7 21  2  15.1 1001 136  1.8 0  9.7  88    0    0 318 -397  2
4253500 2702500  7 21  3  14.8 1001 134  1.5 0  9.6  89    0    0 315 -393  2
4253500 2702500  7 21  4  14.7 1000 132  1.8 0  9.6  90    0    0 312 -390  2
4253500 2702500  7 21  5  14.3 1000 127  1.2 2  9.6  92    0    6 317 -388  2
4253500 2702500  7 21  6  16.4  999 113  1.6 1  9.9  89   40   52 322 -388  2
4253500 2702500  7 21  7  19.0  999 114  2.2 0 10.3  80  162   86 321 -395  2
4253500 2702500  7 21  8  21.3  998 110  3.5 0 10.4  70  321   93 324 -407  2
4253500 2702500  7 21  9  23.5  997  93  4.7 0 10.4  60  479   93 331 -421  2
4253500 2702500  7 21 10  25.5  996  90  5.8 0  9.9  50  607   96 340 -435  2
4253500 2702500  7 21 11  26.5  995 111  6.5 1  9.4  44  705   97 349 -452  2
4253500 2702500  7 21 12  26.3  994 190  6.9 1  9.8  44  759  102 356 -469  2
4253500 2702500  7 21 13  25.0  994 206  4.1 3 10.5  50  424  294 363 -482  2
4253500 2702500  7 21 14  24.1  993 166  4.3 3 10.7  54  269  338 366 -486  2
4253500 2702500  7 21 15  23.6  994 284  4.2 2 10.5  55  410  253 361 -485  2
4253500 2702500  7 21 16  24.1  995 273  4.1 5 10.0  53  154  275 366 -482  2
4253500 2702500  7 21 17  23.2  996 307  3.7 5  9.2  49   89  218 371 -476  2
4253500 2702500  7 21 18  22.6  996 283  3.8 3  8.9  50  148  147 361 -465  2
4253500 2702500  7 21 19  21.9  996 303  3.1 4  8.2  48   32   93 356 -452  2
4253500 2702500  7 21 20  20.9  996 299  1.4 4  7.7  48    0   21 355 -442  2
4253500 2702500  7 21 21  19.2  997 309  0.2 5  7.9  53    0    0 353 -434  2
4253500 2702500  7 21 22  17.9  998 331  0.7 5  8.0  59    0    0 351 -428  2
4253500 2702500  7 21 23  17.3  999 268  1.1 5  8.1  63    0    0 348 -423  2
4253500 2702500  7 21 24  17.6  999 237  2.1 6  8.1  64    0    0 350 -417  2
4253500 2702500  7 22  1  17.3  999 247  2.9 3  8.0  63    0    0 344 -414  2
4253500 2702500  7 22  2  16.6  999 259  2.5 4  7.9  65    0    0 336 -411  2
4253500 2702500  7 22  3  16.3 1000 273  2.4 6  8.1  68    0    0 345 -407  2
4253500 2702500  7 22  4  15.9 1000 258  1.7 6  8.1  70    0    0 353 -401  2
4253500 2702500  7 22  5  15.4 1000 272  1.8 6  8.3  73    0    2 353 -396  2
4253500 2702500  7 22  6  15.4 1000 262  3.1 4  8.4  76   21   47 344 -390  2
4253500 2702500  7 22  7  16.6 1001 259  4.1 2  8.5  73  128  102 330 -389  2
4253500 2702500  7 22  8  16.8 1001 270  5.6 4  8.2  68  240  136 331 -394  2
4253500 2702500  7 22  9  17.1 1001 255  5.6 4  7.9  65  324  182 339 -399  2
4253500 2702500  7 22 10  17.4 1001 266  6.5 5  7.8  63  248  288 345 -407  2
4253500 2702500  7 22 11  18.0 1001 275  5.3 7  7.7  60   58  338 357 -423  2
4253500 2702500  7 22 12  17.7 1001 272  4.9 5  7.5  58    7  280 355 -435  2
4253500 2702500  7 22 13  17.7 1001 272  5.9 4  7.1  56  129  375 342 -443  2
4253500 2702500  7 22 14  19.5 1001 259  5.3 5  7.1  52   59  341 343 -447  2
4253500 2702500  7 22 15  19.1 1001 257  5.5 6  7.2  51   26  285 349 -448  2
4253500 2702500  7 22 16  19.9 1001 249  5.8 6  7.1  50   52  269 353 -442  2
4253500 2702500  7 22 17  19.0 1001 287  6.2 4  7.0  49  129  230 345 -431  2
4253500 2702500  7 22 18  18.5 1002 275  6.4 5  6.8  50   55  156 339 -425  2
4253500 2702500  7 22 19  17.5 1002 269  5.0 5  6.9  53   17   91 339 -419  2
4253500 2702500  7 22 20  17.0 1002 281  2.5 7  7.1  58    0   18 344 -411  2
4253500 2702500  7 22 21  16.7 1002 261  0.9 7  7.2  60    0    0 350 -403  2
4253500 2702500  7 22 22  16.7 1002 258  3.5 8  7.4  61    0    0 353 -397  2
4253500 2702500  7 22 23  16.3 1002 248  3.6 8  7.4  63    0    0 357 -392  2
4253500 2702500  7 22 24  16.1 1002 258  2.8 7  7.5  64    0    0 352 -388  2
4253500 2702500  7 23  1  15.7 1002 256  2.3 6  7.5  66    0    0 345 -384  2
4253500 2702500  7 23  2  15.2 1002 248  2.7 6  7.5  68    0    0 343 -380  2
4253500 2702500  7 23  3  14.5 1001 256  2.1 6  7.5  70    0    0 343 -377  2
4253500 2702500  7 23  4  13.4 1000 241  1.5 4  7.4  73    0    0 333 -374  2
4253500 2702500  7 23  5  13.2 1000 234  1.2 2  7.3  76    0    9 315 -371  2
4253500 2702500  7 23  6  14.2 1000 239  1.8 3  7.4  75   24   63 310 -370  2
4253500 2702500  7 23  7  15.8 1001 241  2.4 4  7.6  70   84  134 322 -374  2
4253500 2702500  7 23  8  16.6 1001 254  2.8 5  7.7  66   84  217 335 -383  2
4253500 2702500  7 23  9  16.9 1001 251  2.5 7  7.8  65    4  201 349 -395  2
4253500 2702500  7 23 10  17.9 1001 249  2.8 8  7.9  63    0  186 365 -404  2
4253500 2702500  7 23 11  18.5 1000 257  2.7 8  7.9  60    0  224 373 -407  2
4253500 2702500  7 23 12  19.1 1000 262  4.0 7  8.0  58   10  305 372 -406  2
4253500 2702500  7 23 13  19.5 1000 267  4.6 8  7.9  56    9  303 376 -406  2
4253500 2702500  7 23 14  20.5  999 256  3.2 7  7.9  54   45  364 378 -409  2
4253500 2702500  7 23 15  20.7  999 263  3.9 7  7.8  51   27  312 375 -414  2
4253500 2702500  7 23 16  21.0  999 257  3.2 7  7.7  49    1  193 376 -415  2
4253500 2702500  7 23 17  21.1  999 261  3.5 7  7.6  48   23  213 377 -416  2
4253500 2702500  7 23 18  20.9  998 254  2.5 6  7.6  48   18  154 373 -417  2
4253500 2702500  7 23 19  20.6  998 262  2.2 7  7.9  51    7   89 372 -413  2
4253500 2702500  7 23 20  19.9  998 253  1.8 7  8.2  54    0    8 375 -407  2
4253500 2702500  7 23 21  19.3  998 227  1.4 7  8.4  58    0    0 373 -401  2
4253500 2702500  7 23 22  19.0  998 235  1.2 7  8.6  61    0    0 372 -397  2
4253500 2702500  7 23 23  18.8  998 230  1.4 7  8.6  62    0    0 371 -396  2
4253500 2702500  7 23 24  18.4  997 214  1.0 7  8.7  64    0    0 370 -394  2
4253500 2702500  7 24  1  17.7  997 196  0.7 7  8.8  67    0    0 368 -393  2
4253500 2702500  7 24  2  17.2  997 191  1.1 7  8.9  70    0    0 367 -393  2
4253500 2702500  7 24  3  17.5  996 204  1.5 7  9.0  72    0    0 368 -393  2
4253500 2702500  7 24  4  17.2  995 206  1.4 7  9.2  73    0    0 368 -392  2
4253500 2702500  7 24  5  17.4  995 203  0.9 7  9.3  74    0    4 369 -391  2
4253500 2702500  7 24  6  17.7  995 224  1.4 7  9.4  73   11   42 371 -391  2
4253500 2702500  7 24  7  16.6  995 259  1.3 7  9.9  79    0   46 369 -391  2
4253500 2702500  7 24  8  16.4  995 240  1.5 7 10.7  89    0   96 369 -392  2
4253500 2702500  7 24  9  17.5  995 241  1.7 7 10.9  89    3  185 371 -392  2
4253500 2702500  7 24 10  19.3  995 264  1.4 6 10.9  81   46  297 373 -393  2
4253500 2702500  7 24 11  19.6  995 251  2.2 6 10.7  74   14  293 373 -394  2
4253500 2702500  7 24 12  20.6  995 236  1.8 8 10.5  70    0  231 385 -395  2
4253500 2702500  7 24 13  22.0  994 259  2.3 6 10.1  63   55  359 389 -395  2
4253500 2702500  7 24 14  19.3  994 249  1.2 7 10.3  66   22  306 383 -396  2
4253500 2702500  7 24 15  19.8  994 287  3.2 7 10.4  72    0  208 384 -401  2
4253500 2702500  7 24 16  20.3  995 263  2.6 6 10.3  69   25  247 380 -410  2
4253500 2702500  7 24 17  19.0  995 318  2.3 7  9.9  68    7  169 377 -414  2
4253500 2702500  7 24 18  17.9  995 309  0.9 7  9.6  70    0   88 375 -411  2
4253500 2702500  7 24 19  17.8  996 285  0.8 8  9.6  74    0   68 376 -406  2
4253500 2702500  7 24 20  17.3  996 271  1.2 7  9.4  73    0    5 374 -403  2
4253500 2702500  7 24 21  16.9  997 273  2.0 7  9.0  72    0    0 367 -398  2
4253500 2702500  7 24 22  16.4  998 289  1.3 7  8.5  71    0    0 364 -393  2
4253500 2702500  7 24 23  16.0  999 297  1.7 7  8.2  70    0    0 360 -389  2
4253500 2702500  7 24 24  15.2  999 272  1.2 8  8.0  72    0    0 360 -387  2
4253500 2702500  7 25  1  14.6  999 290  2.0 6  8.2  76    0    0 353 -385  2
4253500 2702500  7 25  2  14.0  999 294  2.1 6  8.1  79    0    0 342 -385  2
4253500 2702500  7 25  3  13.8  998 287  1.9 7  8.0  79    0    0 343 -383  2
4253500 2702500  7 25  4  14.0  999 284  1.9 7  7.9  79    0    0 347 -379  2
4253500 2702500  7 25  5  14.0  999 290  1.3 7  8.0  79    0    5 346 -377  2
4253500 2702500  7 25  6  14.0  999 252  1.2 7  8.2  80    0   25 346 -376  2
4253500 2702500  7 25  7  14.7 1000 254  1.5 8  8.3  80    0   41 350 -378  2
4253500 2702500  7 25  8  16.3 1000 254  1.4 6  8.4  75   73  191 348 -384  2
4253500 2702500  7 25  9  16.5  999 286  3.3 7  8.2  69   42  248 345 -391  2
4253500 2702500  7 25 10  16.0  999 280  3.9 8  7.9  67    0  172 355 -399  2
4253500 2702500  7 25 11  16.2 1000 261  5.2 7  7.7  66   15  299 355 -400  2
